,x,y,S-S22
7316,271.605,-1857.7,-0.140379
7317,1731.08,-2064.9,-0.16611
7318,899.449,-1828.58,-0.15114
7319,1179.58,-1894.41,-0.157163
7320,1873.99,-2081.53,-0.167245
7321,615.686,-1819.45,-0.145123
7322,1689.19,-2125.34,-0.167004
7323,1904.22,-2140.37,-0.168593
7324,338.491,-1900.4,-0.142725
7325,675.073,-1852.08,-0.147155
7326,1836.41,-2129.41,-0.167979
7327,832.3,-1870.72,-0.150802
7328,478.928,-1820.42,-0.142432
7329,1765.91,-2136.41,-0.167731
7330,1387.18,-2006.13,-0.161969
7331,971.462,-1863.14,-0.153187
7332,330.58,-1991.3,-0.14563
7333,1252.87,-2009.67,-0.160399
7334,409.66,-1860.93,-0.142489
7335,1108.22,-1856.66,-0.155383
7336,1523.94,-2016.8,-0.163503
7337,1180.2,-1974.26,-0.158732
7338,201.852,-2057.42,-0.14648
7339,1321.56,-2043.29,-0.161924
7340,1040.59,-1896.33,-0.155085
7341,548.94,-1857.23,-0.144849
7342,619.693,-1894.22,-0.147198
7343,1595.3,-2145.73,-0.166674
7344,1452.01,-2048.79,-0.163441
7345,415.416,-2017.04,-0.147522
7346,1108.63,-2011.63,-0.158491
7347,780.201,-1912.38,-0.150785
7348,905.096,-1917.67,-0.153186
7349,1578.31,-2061.5,-0.164889
7350,780.126,-1989.42,-0.152541
7351,1037.94,-2050.0,-0.158292
7352,484.427,-2050.02,-0.149465
7353,623.906,-1975.21,-0.149545
7354,866.479,-1994.9,-0.154216
7355,1439.09,-2133.61,-0.165025
7356,955.973,-2003.16,-0.155931
7357,479.936,-1898.13,-0.144829
7358,1038.71,-1971.0,-0.15663
7359,1322.6,-2127.7,-0.163607
7360,481.978,-1975.57,-0.147192
7361,1514.18,-2147.27,-0.165962
7362,364.173,-2066.2,-0.148415
7363,1185.41,-2059.21,-0.160511
7364,373.091,-2155.1,-0.151209
7365,899.529,-2059.76,-0.156276
7366,1233.38,-2123.97,-0.16247
7367,1155.76,-2141.25,-0.161918
7368,550.926,-2012.93,-0.149374
7369,1057.46,-2136.32,-0.160398
7370,490.127,-2135.26,-0.15203
7371,694.942,-2019.09,-0.151855
7372,881.057,-2135.89,-0.15778
7373,618.113,-2063.11,-0.151817
7374,750.095,-2073.07,-0.154169
7375,717.282,-2133.07,-0.155216
7376,575.111,-2127.55,-0.152981
7377,787.269,-2142.95,-0.156516
7378,647.212,-2141.58,-0.154666
7379,359.244,-314.576,
7380,436.791,-193.617,
7381,470.262,-80.8988,
7382,415.673,-235.491,
7383,453.645,-149.865,
7384,465.891,-104.434,
7385,476.397,-31.514,
7386,375.178,-295.043,
7387,460.323,-127.359,
7388,426.721,-214.794,
7389,473.79,-56.5755,
7390,403.334,-255.622,
7391,445.709,-171.93,
7392,389.728,-275.407,
7393,437.986,-21.2514,
7394,183.335,-152.447,
7395,59.5467,-24.6189,
7396,78.2828,-46.0277,
7397,95.5272,-64.2115,
7398,136.307,-20.9151,
7399,161.326,-22.1749,
7400,187.175,-21.9103,
7401,165.728,-134.703,
7402,237.505,-21.6266,
7403,200.968,-170.208,
7404,312.503,-21.6375,
7405,362.518,-21.5416,
7406,387.604,-21.6215,
7407,413.005,-22.1129,
7408,88.086,-22.0322,
7409,112.643,-20.2268,
7410,113.004,-81.5295,
7411,130.634,-99.1657,
7412,148.195,-116.992,
7413,212.471,-21.6709,
7414,262.505,-21.6384,
7415,287.503,-21.643,
7416,218.612,-187.962,
7417,236.287,-205.676,
7418,253.992,-223.39,
7419,271.737,-241.129,
7420,337.51,-21.6039,
7421,289.589,-258.821,
7422,324.856,-294.646,
7423,429.483,-153.469,
7424,363.686,-272.751,
7425,441.988,-110.649,
7426,412.184,-194.929,
7427,402.043,-214.894,
7428,446.365,-88.0796,
7429,390.729,-234.363,
7430,377.998,-253.536,
7431,449.765,-64.1721,
7432,421.233,-174.343,
7433,436.399,-132.244,
7434,307.845,-276.433,
7435,278.492,-217.501,
7436,337.544,-311.198,
7437,207.716,-145.396,
7438,172.544,-110.195,
7439,242.803,-181.532,
7440,375.57,-42.8817,
7441,102.957,-41.1587,
7442,119.657,-57.3666,
7443,145.174,-46.2896,
7444,174.265,-44.4034,
7445,275.008,-43.3325,
7446,300.029,-43.3203,
7447,400.355,-42.8554,
7448,427.367,-46.3168,
7449,199.948,-43.3923,
7450,224.864,-43.3653,
7451,249.886,-43.4727,
7452,325.225,-43.4329,
7453,350.618,-43.3741,
7454,155.345,-92.507,
7455,137.878,-74.1531,
7456,260.654,-199.518,
7457,190.097,-127.499,
7458,225.258,-163.5,
7459,296.115,-235.573,
7460,453.992,-39.7476,
7461,349.324,-292.903,
7462,37.5159,-15.5304,
7463,458.675,-18.5026,
7464,419.504,-116.091,
7465,123.348,-37.1914,
7466,163.419,-68.0955,
7467,267.296,-175.436,
7468,335.206,-269.514,
7469,423.444,-94.8214,
7470,426.93,-72.3462,
7471,388.122,-194.98,
7472,406.034,-155.673,
7473,262.504,-65.4656,
7474,211.881,-64.9324,
7475,249.656,-157.174,
7476,353.259,-250.835,
7477,287.712,-65.0596,
7478,364.914,-65.4752,
7479,303.064,-212.81,
7480,389.573,-62.9298,
7481,377.605,-213.543,
7482,413.959,-135.908,
7483,397.457,-175.587,
7484,188.113,-64.8523,
7485,232.303,-138.578,
7486,312.938,-65.2112,
7487,196.319,-102.715,
7488,236.772,-66.0637,
7489,338.829,-66.1788,
7490,179.242,-86.6833,
7491,285.332,-193.946,
7492,214.624,-119.652,
7493,313.603,-253.006,
7494,365.979,-232.251,
7495,352.901,-210.828,
7496,342.177,-230.255,
7497,364.449,-192.743,
7498,374.961,-175.548,
7499,383.556,-156.653,
7500,401.517,-101.839,
7501,401.033,-120.952,
7502,392.096,-136.855,
7503,405.512,-79.7719,
7504,319.357,-231.376,
7505,382.298,-86.0251,
7506,353.735,-92.6277,
7507,310.688,-189.225,
7508,240.043,-113.256,
7509,199.396,-81.9824,
7510,221.301,-91.0026,
7511,250.238,-88.6634,
7512,256.95,-132.917,
7513,275.893,-86.9588,
7514,292.187,-169.691,
7515,274.216,-151.356,
7516,300.68,-86.5163,
7517,325.503,-87.7299,
7518,332.72,-246.997,
7519,356.216,-174.314,
7520,362.658,-157.68,
7521,338.754,-185.722,
7522,378.878,-113.964,
7523,369.902,-138.083,
7524,327.823,-210.036,
7525,409.947,-60.844,
7526,317.945,-163.808,
7527,265.501,-109.453,
7528,334.001,-108.642,
7529,289.494,-107.147,
7530,281.022,-128.336,
7531,298.798,-145.212,
7532,312.849,-108.019,
7533,341.963,-159.555,
7534,350.5,-142.101,
7535,326.186,-134.12,
7536,352.2,-121.59,
7537,301.67,-124.567,
7538,2355.91,139.442,-0.118481
7539,2232.92,161.824,-0.118179
7540,2066.23,132.754,-0.119375
7541,1910.72,140.11,-0.119961
7542,1772.91,130.084,-0.121131
7543,1637.22,126.595,-0.12247
7544,1491.01,130.145,-0.124241
7545,1350.01,143.288,-0.12644
7546,1224.57,141.344,-0.129667
7547,1073.93,136.337,-0.135588
7548,923.107,145.931,-0.144693
7549,781.45,138.797,-0.160264
7550,642.837,132.268,-0.188431
7551,502.065,138.481,-0.224193
7552,2325.82,262.189,-0.11565
7553,2213.21,274.489,-0.115631
7554,2052.33,288.432,-0.115863
7555,1919.29,290.652,-0.11648
7556,1780.96,268.238,-0.117927
7557,1641.47,276.916,-0.119023
7558,1506.74,289.372,-0.120372
7559,1358.72,279.802,-0.123104
7560,1214.53,277.656,-0.126644
7561,1076.72,281.757,-0.131206
7562,930.292,270.084,-0.13901
7563,778.65,286.829,-0.148661
7564,636.606,273.514,-0.162195
7565,491.54,277.756,-0.16107
7566,2316.27,443.871,-0.111466
7567,2195.19,432.715,-0.112069
7568,2068.1,422.678,-0.112761
7569,1937.78,422.689,-0.113336
7570,1782.78,417.637,-0.11452
7571,1642.78,417.148,-0.115777
7572,1514.09,415.219,-0.117347
7573,1360.01,401.808,-0.120079
7574,1207.31,417.086,-0.122918
7575,1070.69,407.329,-0.127052
7576,917.167,422.229,-0.131831
7577,779.024,417.401,-0.136945
7578,636.194,412.437,-0.13886
7579,486.619,417.139,-0.122801
7580,2331.95,561.645,-0.108709
7581,2213.68,578.32,-0.10865
7582,2071.75,554.988,-0.109707
7583,1932.82,555.802,-0.110374
7584,1764.73,554.937,-0.111449
7585,1641.94,556.689,-0.112478
7586,1522.77,564.417,-0.113548
7587,1364.73,540.977,-0.11625
7588,1219.67,556.29,-0.118183
7589,1067.73,557.84,-0.121022
7590,924.029,562.375,-0.12329
7591,775.786,552.861,-0.124902
7592,642.854,559.311,-0.120624
7593,2323.61,679.26,-0.10598
7594,2218.95,712.787,-0.105493
7595,2058.0,681.995,-0.106819
7596,1926.32,694.3,-0.107112
7597,1777.21,688.289,-0.108176
7598,1641.71,693.996,-0.109043
7599,1511.66,694.17,-0.110244
7600,1350.54,702.051,-0.111632
7601,1206.84,694.956,-0.113532
7602,1059.06,706.08,-0.114441
7603,923.436,699.039,-0.115259
7604,782.501,685.629,-0.114599
7605,2339.08,865.018,-0.101488
7606,2224.79,854.875,-0.102426
7607,2093.34,812.192,-0.103584
7608,1939.14,823.553,-0.103945
7609,1775.17,827.632,-0.104688
7610,1640.14,832.497,-0.10539
7611,1505.41,830.769,-0.106399
7612,1342.51,825.97,-0.107673
7613,1218.08,824.661,-0.108517
7614,1062.0,837.048,-0.108391
7615,934.591,824.322,-0.108369
7616,2324.66,968.785,-0.0990559
7617,2222.09,990.463,-0.0985037
7618,2087.8,966.308,-0.0998423
7619,1926.45,982.628,-0.100019
7620,1778.07,963.957,-0.101093
7621,1639.45,971.703,-0.10152
7622,1491.73,980.065,-0.101953
7623,1360.92,971.754,-0.102649
7624,1213.18,970.596,-0.102936
7625,1064.93,960.189,-0.102902
7626,2326.15,1140.05,-0.0948304
7627,2231.41,1128.12,-0.0953977
7628,2062.42,1119.52,-0.0960754
7629,1929.81,1115.91,-0.0965165
7630,1780.63,1107.76,-0.0972233
7631,1641.8,1111.63,-0.0975043
7632,1513.11,1116.98,-0.0976535
7633,1361.59,1112.74,-0.0979221
7634,1202.14,1111.36,-0.0976388
7635,2330.56,1362.72,-0.0893039
7636,2237.52,1385.86,-0.0888837
7637,2066.68,1389.24,-0.0890963
7638,1923.63,1383.67,-0.0894227
7639,1783.25,1384.37,-0.0895482
7640,1635.16,1394.89,-0.0892749
7641,1481.23,1383.37,-0.0894159
7642,1340.54,1255.12,-0.0930873
7643,1516.23,1265.83,-0.0930394
7644,1647.6,1249.53,-0.093482
7645,1773.73,1246.51,-0.0933973
7646,1941.79,1249.0,-0.093008
7647,2082.14,1239.8,-0.0929474
7648,2221.19,1258.5,-0.0921663
7649,2337.61,1252.23,-0.0920407
7650,2374.38,1557.28,-0.0842471
7651,2232.56,1526.95,-0.0852744
7652,2081.9,1539.89,-0.0850974
7653,1929.55,1524.64,-0.0856258
7654,1797.18,1513.3,-0.0859605
7655,1620.33,1518.37,-0.0856772
7656,2334.57,1679.62,-0.0811806
7657,2232.88,1659.46,-0.0818382
7658,2062.39,1653.44,-0.0821159
7659,1931.78,1654.97,-0.0820859
7660,1768.59,1671.17,-0.0815459
7661,2322.72,1801.99,-0.078051
7662,2217.94,1775.22,-0.0788475
7663,2056.04,1810.46,-0.0779567
7664,1924.13,1823.28,-0.0775743
7665,2335.44,1951.9,-0.0742105
7666,2209.52,1962.82,-0.0739799
7667,2058.63,1947.54,-0.0743524
7668,2347.71,2088.14,-0.0707124
7669,2184.46,2066.45,-0.0712991
7670,2370.62,2229.74,-0.0670761
7671,508.532,113.906,-0.232487
7672,453.195,256.493,-0.163849
7673,465.145,233.882,-0.177566
7674,514.141,88.4909,-0.239258
7675,426.294,300.403,-0.13546
7676,519.476,60.7343,-0.244724
7677,485.74,186.903,-0.20311
7678,494.409,162.795,-0.214368
7679,411.573,321.225,-0.121402
7680,475.973,210.657,-0.190685
7681,440.201,278.648,-0.149731
7682,394.149,360.932,-0.102457
7683,415.54,380.668,-0.108898
7684,436.297,401.204,-0.112558
7685,456.82,421.907,-0.115047
7686,593.553,24.9854,-0.224833
7687,476.233,442.697,-0.116607
7688,496.013,462.232,-0.117164
7689,622.623,25.7235,-0.209864
7690,517.767,481.681,-0.118069
7691,652.942,26.6794,-0.197694
7692,540.383,502.609,-0.118445
7693,563.237,524.292,-0.118358
7694,684.514,27.7481,-0.187401
7695,586.505,546.508,-0.117983
7696,717.379,28.8875,-0.178629
7697,610.511,569.368,-0.11741
7698,635.292,592.938,-0.116685
7699,751.608,30.2379,-0.171083
7700,660.896,617.205,-0.115838
7701,787.278,31.6941,-0.164557
7702,687.455,642.336,-0.114887
7703,714.903,668.272,-0.11386
7704,824.403,32.9179,-0.158915
7705,742.828,694.773,-0.112791
7706,770.886,721.715,-0.1117
7707,863.025,34.1317,-0.154046
7708,799.235,748.873,-0.110563
7709,903.272,35.5937,-0.149819
7710,828.445,776.806,-0.109441
7711,858.772,805.909,-0.108329
7712,945.092,37.1637,-0.146125
7713,890.038,835.818,-0.107157
7714,988.328,38.852,-0.142902
7715,954.81,897.665,-0.104785
7716,1033.19,40.9491,-0.140057
7717,989.658,930.131,-0.10361
7718,1080.03,42.9881,-0.137531
7719,1022.93,965.068,-0.102376
7720,1128.76,44.2192,-0.135318
7721,1093.09,1032.34,-0.100032
7722,1179.37,45.2714,-0.133366
7723,1130.14,1067.65,-0.0988692
7724,1158.25,1101.38,-0.0977603
7725,1232.5,46.8247,-0.131601
7726,1248.56,1179.77,-0.0953463
7727,1288.6,48.2608,-0.130021
7728,1346.85,48.9392,-0.128647
7729,1368.73,1305.47,-0.0915578
7730,1405.63,49.7121,-0.127472
7731,1422.41,1331.24,-0.090912
7732,1466.29,55.8898,-0.126276
7733,1508.65,1441.31,-0.0877325
7734,1532.35,59.301,-0.125253
7735,518.967,156.756,-0.217515
7736,523.578,25.9185,-0.248951
7737,396.776,336.982,-0.109892
7738,540.001,79.4186,-0.241996
7739,490.133,231.088,-0.181301
7740,478.333,255.098,-0.168759
7741,451.704,301.385,-0.143764
7742,437.632,324.075,-0.131433
7743,500.734,206.511,-0.194122
7744,548.721,48.3312,-0.246705
7745,465.426,278.522,-0.156192
7746,510.311,181.706,-0.206391
7747,421.511,349.229,-0.117941
7748,443.605,373.253,-0.120303
7749,533.533,106.25,-0.234844
7750,465.486,394.372,-0.122043
7751,579.103,49.2838,-0.230962
7752,607.579,50.3934,-0.214349
7753,500.62,438.783,-0.121932
7754,522.31,452.646,-0.123276
7755,636.983,52.1938,-0.201628
7756,546.486,472.448,-0.12339
7757,570.288,493.413,-0.123056
7758,667.763,54.2849,-0.190784
7759,593.937,514.816,-0.12241
7760,699.948,56.5195,-0.181511
7761,618.036,536.719,-0.121585
7762,733.415,59.1454,-0.173582
7763,668.873,582.704,-0.119554
7764,768.386,62.7763,-0.166584
7765,696.018,607.235,-0.118391
7766,724.326,632.746,-0.11715
7767,805.194,65.5287,-0.160559
7768,753.266,658.963,-0.11587
7769,843.372,67.2812,-0.155342
7770,882.956,69.9728,-0.150873
7771,838.624,738.055,-0.112046
7772,924.102,73.1105,-0.146932
7773,869.742,764.507,-0.110957
7774,902.106,793.745,-0.109692
7775,966.208,76.1992,-0.14352
7776,922.159,866.373,-0.105959
7777,1185.6,1057.01,-0.0995774
7778,1009.14,79.9955,-0.14055
7779,1001.61,885.826,-0.105891
7780,1054.19,85.276,-0.137828
7781,1043.39,918.682,-0.104597
7782,1102.03,88.6128,-0.135444
7783,1055.99,999.069,-0.101113
7784,1151.3,89.8479,-0.133363
7785,1142.34,1018.1,-0.100939
7786,1202.79,92.4243,-0.131502
7787,1210.35,1153.27,-0.0960928
7788,1258.54,96.2404,-0.129734
7789,1290.71,1216.21,-0.0942633
7790,1561.19,1404.18,-0.0889073
7791,1317.75,97.498,-0.128212
7792,1404.82,1268.18,-0.0928182
7793,1601.87,59.2873,-0.12436
7794,1556.23,1475.17,-0.0868537
7795,521.109,418.886,-0.128648
7796,504.253,252.738,-0.172476
7797,515.791,227.343,-0.183602
7798,463.507,324.139,-0.139328
7799,566.728,73.7867,-0.231298
7800,451.874,346.85,-0.130009
7801,526.239,201.764,-0.19415
7802,559.319,99.2221,-0.226714
7803,593.051,73.5005,-0.216809
7804,620.61,76.2319,-0.205
7805,624.999,504.433,-0.125865
7806,535.78,176.261,-0.203808
7807,550.756,441.376,-0.128593
7808,649.964,525.985,-0.124649
7809,650.373,79.5167,-0.193843
7810,576.205,462.49,-0.127939
7811,477.567,301.837,-0.14977
7812,600.609,483.396,-0.126973
7813,471.29,366.299,-0.129929
7814,681.914,82.9214,-0.184175
7815,714.665,86.4863,-0.17589
7816,547.571,24.6987,-0.248043
7817,747.97,90.7945,-0.168928
7818,703.469,572.297,-0.121915
7819,732.112,597.418,-0.120437
7820,784.75,100.426,-0.162004
7821,498.379,385.631,-0.131222
7822,526.74,131.81,-0.227012
7823,824.127,99.3275,-0.156446
7824,862.499,102.882,-0.151916
7825,676.156,548.584,-0.123328
7826,903.044,107.376,-0.147745
7827,809.918,712.678,-0.113351
7828,876.854,721.641,-0.113657
7829,967.805,854.868,-0.107099
7830,944.791,111.631,-0.144122
7831,761.693,623.103,-0.118926
7832,985.869,115.501,-0.141099
7833,792.271,649.379,-0.117422
7834,947.146,780.88,-0.110794
7835,913.146,749.461,-0.112321
7836,1041.06,873.58,-0.106701
7837,1172.68,135.906,-0.131489
7838,1101.77,984.231,-0.102089
7839,1242.98,1073.79,-0.0991466
7840,1308.6,1156.18,-0.0963359
7841,1377.11,96.1649,-0.126942
7842,1026.54,122.457,-0.138383
7843,1389.28,1210.3,-0.0947251
7844,1538.35,1335.31,-0.0909609
7845,1124.74,132.826,-0.133354
7846,1287.59,151.882,-0.127705
7847,552.846,125.156,-0.219585
7848,518.424,276.053,-0.16455
7849,580.94,92.6012,-0.218689
7850,473.973,343.477,-0.136762
7851,656.315,492.825,-0.128774
7852,544.549,150.894,-0.212373
7853,530.87,249.49,-0.174472
7854,542.185,223.118,-0.18378
7855,504.577,302.765,-0.154178
7856,603.551,98.1518,-0.208086
7857,488.744,326.461,-0.144548
7858,632.147,103.225,-0.196495
7859,581.335,431.568,-0.13314
7860,606.051,452.14,-0.131682
7861,663.066,108.079,-0.186533
7862,552.487,196.924,-0.192324
7863,630.875,472.151,-0.130255
7864,695.477,112.666,-0.177881
7865,728.487,117.175,-0.170397
7866,494.596,353.015,-0.138202
7867,757.72,119.474,-0.165164
7868,739.053,562.236,-0.12372
7869,710.304,537.608,-0.125475
7870,768.056,587.808,-0.122033
7871,682.705,514.528,-0.127168
7872,555.969,409.649,-0.134774
7873,841.354,133.795,-0.153073
7874,1411.57,141.005,-0.125316
7875,1001.52,149.162,-0.139062
7876,843.921,704.734,-0.11439
7877,881.133,139.929,-0.148594
7878,532.845,385.444,-0.136714
7879,1190.82,182.425,-0.129752
7880,1154.24,961.534,-0.103196
7881,1098.23,934.643,-0.104126
7882,1013.5,843.795,-0.107943
7883,799.075,611.663,-0.120344
7884,1229.55,1020.43,-0.101111
7885,1252.13,1127.69,-0.0971939
7886,1105.07,168.51,-0.133326
7887,870.488,673.625,-0.116647
7888,1430.32,94.5834,-0.125995
7889,959.76,736.144,-0.113251
7890,1451.88,1226.81,-0.0942409
7891,1339.07,1200.59,-0.094952
7892,965.742,149.719,-0.141325
7893,1242.16,192.938,-0.127934
7894,1597.15,1349.36,-0.0905508
7895,1482.88,1319.5,-0.0913863
7896,1671.95,59.4223,-0.123633
7897,546.313,273.074,-0.166493
7898,746.048,150.085,-0.164804
7899,561.992,170.969,-0.199716
7900,661.412,458.595,-0.133119
7901,558.462,245.621,-0.174795
7902,518.584,332.77,-0.14741
7903,570.853,145.387,-0.206019
7904,610.541,421.719,-0.136612
7905,688.388,479.802,-0.131132
7906,994.079,188.498,-0.138325
7907,569.274,218.468,-0.182631
7908,517.21,362.632,-0.139543
7909,635.029,439.7,-0.134673
7910,708.753,143.532,-0.17198
7911,533.438,301.394,-0.157436
7912,563.791,378.763,-0.141023
7913,612.453,125.137,-0.198287
7914,587.1,400.891,-0.138649
7915,822.127,677.468,-0.115916
7916,746.045,526.693,-0.127009
7917,582.102,118.244,-0.211031
7918,716.785,502.333,-0.129128
7919,675.289,137.868,-0.179532
7920,833.177,638.007,-0.118779
7921,1084.66,883.777,-0.106354
7922,1033.89,164.664,-0.136872
7923,857.53,170.908,-0.149462
7924,809.241,127.058,-0.157111
7925,899.506,178.784,-0.145359
7926,916.391,649.733,-0.118179
7927,980.768,811.894,-0.109348
7928,800.068,578.227,-0.12308
7929,1143.92,174.963,-0.131616
7930,1184.98,1005.53,-0.101568
7931,1660.73,1323.43,-0.091337
7932,993.828,767.943,-0.111626
7933,973.919,694.957,-0.115437
7934,1379.46,187.472,-0.12486
7935,1282.73,1033.86,-0.100629
7936,1299.37,1091.12,-0.0986035
7937,1293.35,209.913,-0.126204
7938,1455.64,1282.31,-0.0924852
7939,1205.39,229.423,-0.128109
7940,1512.15,1187.73,-0.0954422
7941,1434.13,1147.45,-0.0967409
7942,1028.61,800.222,-0.110002
7943,1590.12,1290.64,-0.0923288
7944,575.643,268.981,-0.167185
7945,665.197,420.576,-0.138116
7946,588.812,165.627,-0.194871
7947,617.746,392.376,-0.141368
7948,579.215,191.918,-0.189502
7949,693.53,444.176,-0.135279
7950,619.246,157.384,-0.189696
7951,563.255,297.174,-0.159788
7952,542.429,355.88,-0.14372
7953,818.677,545.721,-0.125525
7954,586.932,240.389,-0.174171
7955,595.105,370.881,-0.144326
7956,654.137,162.768,-0.180297
7957,838.32,590.809,-0.122216
7958,687.096,168.619,-0.172946
7959,722.5,465.744,-0.132923
7960,1111.29,208.298,-0.131993
7961,776.934,173.128,-0.158453
7962,752.742,489.576,-0.130555
7963,551.795,326.112,-0.151992
7964,720.329,174.973,-0.166298
7965,943.879,185.396,-0.141719
7966,1158.0,219.43,-0.129989
7967,876.956,623.189,-0.119888
7968,951.749,666.201,-0.117119
7969,1006.57,724.479,-0.11381
7970,1122.95,838.456,-0.108317
7971,783.85,515.79,-0.128112
7972,1196.46,919.217,-0.104851
7973,1081.54,785.705,-0.110679
7974,873.682,209.779,-0.146089
7975,1253.92,244.292,-0.126373
7976,1263.18,981.746,-0.102487
7977,814.571,162.685,-0.154497
7978,1330.77,183.793,-0.12597
7979,1349.1,1041.07,-0.100334
7980,1035.57,202.485,-0.1356
7981,1441.0,192.44,-0.123599
7982,1139.76,900.175,-0.10568
7983,1707.34,1388.82,-0.0894701
7984,1581.11,1220.65,-0.0944175
7985,594.693,142.356,-0.200162
7986,606.174,187.192,-0.185573
7987,593.017,292.271,-0.160808
7988,595.781,212.999,-0.180506
7989,699.473,410.414,-0.139379
7990,608.024,263.694,-0.166806
7991,665.912,194.252,-0.173
7992,652.206,385.786,-0.142939
7993,573.023,348.893,-0.147716
7994,725.762,430.361,-0.136931
7995,749.043,182.55,-0.161463
7996,699.46,200.249,-0.16673
7997,582.771,319.88,-0.154363
7998,758.999,449.028,-0.134383
7999,956.741,630.35,-0.119126
8000,833.567,200.471,-0.150379
8001,627.294,362.155,-0.146642
8002,988.128,657.979,-0.117297
8003,800.49,194.427,-0.154051
8004,1122.7,261.459,-0.130023
8005,1344.5,226.579,-0.124658
8006,634.538,188.426,-0.179609
8007,963.367,228.9,-0.138767
8008,916.333,220.465,-0.142211
8009,920.148,605.54,-0.120812
8010,1012.09,687.36,-0.11568
8011,788.572,477.48,-0.131357
8012,820.239,500.548,-0.129048
8013,1070.99,186.169,-0.134374
8014,1040.22,755.194,-0.112281
8015,1264.39,295.253,-0.124847
8016,884.128,579.975,-0.122721
8017,1243.43,937.927,-0.104126
8018,856.869,555.824,-0.124527
8019,1304.91,261.652,-0.124699
8020,1182.28,863.782,-0.107106
8021,1400.73,238.914,-0.123234
8022,1139.37,781.611,-0.110566
8023,1414.22,1073.15,-0.0991697
8024,1643.31,1181.45,-0.0954979
8025,1672.56,1456.19,-0.0875297
8026,1741.76,1321.73,-0.0913458
8027,604.182,341.101,-0.150182
8028,806.985,226.703,-0.150991
8029,769.499,209.188,-0.156431
8030,614.068,232.479,-0.172865
8031,678.398,226.78,-0.165918
8032,617.808,288.97,-0.160693
8033,728.891,397.47,-0.140207
8034,618.689,208.445,-0.178092
8035,679.986,392.843,-0.141503
8036,732.8,205.439,-0.161648
8037,612.005,312.625,-0.1558
8038,1032.35,654.151,-0.117073
8039,1066.06,236.003,-0.133111
8040,750.545,416.224,-0.137847
8041,643.037,221.657,-0.171807
8042,886.47,250.088,-0.142946
8043,1012.4,234.467,-0.135816
8044,660.089,350.859,-0.147975
8045,854.449,520.32,-0.127156
8046,845.997,238.748,-0.146779
8047,819.991,460.901,-0.132192
8048,1105.63,740.228,-0.112503
8049,1170.85,817.349,-0.109045
8050,1299.7,934.692,-0.104115
8051,963.247,586.451,-0.121374
8052,1224.61,329.029,-0.124985
8053,888.778,539.464,-0.125196
8054,1314.18,314.923,-0.123177
8055,1416.55,1009.2,-0.101253
8056,1424.8,303.168,-0.121357
8057,1366.53,1165.45,-0.0961202
8058,1000.62,616.616,-0.119343
8059,1705.79,1212.05,-0.0945287
8060,1578.06,1149.67,-0.0965478
8061,638.772,301.272,-0.157186
8062,679.276,369.442,-0.144969
8063,713.714,232.954,-0.160606
8064,815.638,269.945,-0.147171
8065,759.449,387.442,-0.140384
8066,657.669,252.488,-0.164485
8067,634.791,330.863,-0.151802
8068,852.885,478.995,-0.130068
8069,924.625,518.317,-0.125926
8070,983.454,274.172,-0.135771
8071,964.093,539.375,-0.123966
8072,631.881,248.767,-0.167939
8073,792.218,445.54,-0.133959
8074,858.794,277.485,-0.143259
8075,745.361,233.662,-0.156875
8076,887.919,497.824,-0.128001
8077,1245.88,883.26,-0.106168
8078,703.563,378.752,-0.143097
8079,1082.96,650.316,-0.116734
8080,1071.61,746.802,-0.112513
8081,1162.77,729.486,-0.112537
8082,775.238,249.675,-0.152569
8083,1191.35,778.678,-0.110437
8084,1364.79,340.249,-0.121534
8085,1166.39,309.685,-0.127204
8086,1273.45,345.752,-0.123321
8087,1033.27,277.224,-0.133161
8088,1311.13,992.625,-0.102045
8089,1460.29,1040.19,-0.100199
8090,1049.75,607.2,-0.119141
8091,1425.06,946.275,-0.103335
8092,664.637,283.604,-0.158366
8093,920.95,473.471,-0.128721
8094,813.113,422.587,-0.135266
8095,691.159,260.745,-0.159681
8096,837.495,308.785,-0.142851
8097,1056.13,319.92,-0.130827
8098,795.745,384.462,-0.139236
8099,848.005,437.551,-0.133209
8100,732.865,363.983,-0.14359
8101,665.988,317.158,-0.153002
8102,1275.58,827.014,-0.108085
8103,1118.2,691.268,-0.114622
8104,1012.1,563.064,-0.121852
8105,1213.15,740.846,-0.111644
8106,1238.83,378.563,-0.123231
8107,1413.84,374.451,-0.119814
8108,1316.86,368.631,-0.121779
8109,735.145,272.669,-0.153833
8110,1187.67,366.661,-0.124926
8111,958.328,492.773,-0.126516
8112,1368.4,898.264,-0.105168
8113,957.294,317.153,-0.135346
8114,1101.26,600.61,-0.118606
8115,1106.75,315.183,-0.12901
8116,1706.0,1144.32,-0.0964142
8117,700.045,340.156,-0.148086
8118,696.973,297.455,-0.153667
8119,768.084,348.525,-0.143732
8120,875.025,312.923,-0.140197
8121,1260.38,722.607,-0.111883
8122,892.582,285.236,-0.140564
8123,1257.96,423.816,-0.121547
8124,841.19,390.195,-0.136765
8125,805.782,305.088,-0.145092
8126,912.943,315.635,-0.137751
8127,1007.0,319.461,-0.132834
8128,1134.81,642.268,-0.116386
8129,950.931,452.101,-0.128877
8130,754.574,311.643,-0.148059
8131,1242.75,778.128,-0.110069
8132,999.056,509.705,-0.124651
8133,1119.55,551.26,-0.120265
